Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
I19210	I19210_ERS8208899	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19210_ERS8208899_L1_R1.fastq.gz	NA	NA
I19210	I19210_ERS8208900	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19210_ERS8208900_L1_R1.fastq.gz	NA	NA
I19211	I19211_ERS8208901	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19211_ERS8208901_L1_R1.fastq.gz	NA	NA
I19211	I19211_ERS8208902	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19211_ERS8208902_L1_R1.fastq.gz	NA	NA
I19220	I19220_ERS8208903	1	4	SE	Homo sapiens (modern human)	single	full	<PATH_TO_DATA>/I19220_ERS8208903_L1_R1.fastq.gz	NA	NA
I19220	I19220_ERS8208904	1	4	SE	Homo sapiens (modern human)	single	full	<PATH_TO_DATA>/I19220_ERS8208904_L1_R1.fastq.gz	NA	NA
I19286	I19286_ERS8208905	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19286_ERS8208905_L1_R1.fastq.gz	NA	NA
I19286	I19286_ERS8208906	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19286_ERS8208906_L1_R1.fastq.gz	NA	NA
I19287	I19287_ERS8208907	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19287_ERS8208907_L1_R1.fastq.gz	NA	NA
I19287	I19287_ERS8208908	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19287_ERS8208908_L1_R1.fastq.gz	NA	NA
I19356	I19356_ERS8208909	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19356_ERS8208909_L1_R1.fastq.gz	NA	NA
I19356	I19356_ERS8208910	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19356_ERS8208910_L1_R1.fastq.gz	NA	NA
I19357	I19357_ERS8208911	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19357_ERS8208911_L1_R1.fastq.gz	NA	NA
I19357	I19357_ERS8208912	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19357_ERS8208912_L1_R1.fastq.gz	NA	NA
I19358	I19358_ERS8208913	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19358_ERS8208913_L1_R1.fastq.gz	NA	NA
I19358	I19358_ERS8208914	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19358_ERS8208914_L1_R1.fastq.gz	NA	NA
I19359	I19359_ERS8208915	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19359_ERS8208915_L1_R1.fastq.gz	NA	NA
I19359	I19359_ERS8208916	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19359_ERS8208916_L1_R1.fastq.gz	NA	NA
I19360	I19360_ERS8208917	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19360_ERS8208917_L1_R1.fastq.gz	NA	NA
I19360	I19360_ERS8208918	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19360_ERS8208918_L1_R1.fastq.gz	NA	NA
I19361	I19361_ERS8208919	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19361_ERS8208919_L1_R1.fastq.gz	NA	NA
I19361	I19361_ERS8208920	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19361_ERS8208920_L1_R1.fastq.gz	NA	NA
I19362	I19362_ERS8208921	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19362_ERS8208921_L1_R1.fastq.gz	NA	NA
I19362	I19362_ERS8208922	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19362_ERS8208922_L1_R1.fastq.gz	NA	NA
I19363	I19363_ERS8208923	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19363_ERS8208923_L1_R1.fastq.gz	NA	NA
I19363	I19363_ERS8208924	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19363_ERS8208924_L1_R1.fastq.gz	NA	NA
I19587	I19587_ERS8208925	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19587_ERS8208925_L1_R1.fastq.gz	NA	NA
I19587	I19587_ERS8208926	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19587_ERS8208926_L1_R1.fastq.gz	NA	NA
I19588	I19588_ERS8208927	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19588_ERS8208927_L1_R1.fastq.gz	NA	NA
I19588	I19588_ERS8208928	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19588_ERS8208928_L1_R1.fastq.gz	NA	NA
I19652	I19652_ERS8208929	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19652_ERS8208929_L1_R1.fastq.gz	NA	NA
I19652	I19652_ERS8208930	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19652_ERS8208930_L1_R1.fastq.gz	NA	NA
I19653	I19653_ERS8208931	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19653_ERS8208931_L1_R1.fastq.gz	NA	NA
I19653	I19653_ERS8208932	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19653_ERS8208932_L1_R1.fastq.gz	NA	NA
I19654	I19654_ERS8208933	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19654_ERS8208933_L1_R1.fastq.gz	NA	NA
I19654	I19654_ERS8208934	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19654_ERS8208934_L1_R1.fastq.gz	NA	NA
I19655	I19655_ERS8208935	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19655_ERS8208935_L1_R1.fastq.gz	NA	NA
I19655	I19655_ERS8208936	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19655_ERS8208936_L1_R1.fastq.gz	NA	NA
I19656	I19656_ERS8208937	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19656_ERS8208937_L1_R1.fastq.gz	NA	NA
I19656	I19656_ERS8208938	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19656_ERS8208938_L1_R1.fastq.gz	NA	NA
I19657	I19657_ERS8208939	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19657_ERS8208939_L1_R1.fastq.gz	NA	NA
I19657	I19657_ERS8208940	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19657_ERS8208940_L1_R1.fastq.gz	NA	NA
I19722	I19722_ERS8208941	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19722_ERS8208941_L1_R1.fastq.gz	NA	NA
I19722	I19722_ERS8208942	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19722_ERS8208942_L1_R1.fastq.gz	NA	NA
I19854	I19854_ERS8208943	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19854_ERS8208943_L1_R1.fastq.gz	NA	NA
I19854	I19854_ERS8208944	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19854_ERS8208944_L1_R1.fastq.gz	NA	NA
I19855	I19855_ERS8208945	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19855_ERS8208945_L1_R1.fastq.gz	NA	NA
I19855	I19855_ERS8208946	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19855_ERS8208946_L1_R1.fastq.gz	NA	NA
I19856	I19856_ERS8208947	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19856_ERS8208947_L1_R1.fastq.gz	NA	NA
I19856	I19856_ERS8208948	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19856_ERS8208948_L1_R1.fastq.gz	NA	NA
I19857	I19857_ERS8208949	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19857_ERS8208949_L1_R1.fastq.gz	NA	NA
I19857	I19857_ERS8208950	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19857_ERS8208950_L1_R1.fastq.gz	NA	NA
I19858	I19858_ERS8208951	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19858_ERS8208951_L1_R1.fastq.gz	NA	NA
I19858	I19858_ERS8208952	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19858_ERS8208952_L1_R1.fastq.gz	NA	NA
I19859	I19859_ERS8208953	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19859_ERS8208953_L1_R1.fastq.gz	NA	NA
I19859	I19859_ERS8208954	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19859_ERS8208954_L1_R1.fastq.gz	NA	NA
I19860	I19860_ERS8208955	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19860_ERS8208955_L1_R1.fastq.gz	NA	NA
I19860	I19860_ERS8208956	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19860_ERS8208956_L1_R1.fastq.gz	NA	NA
I19861	I19861_ERS8208957	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19861_ERS8208957_L1_R1.fastq.gz	NA	NA
I19861	I19861_ERS8208958	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19861_ERS8208958_L1_R1.fastq.gz	NA	NA
I19862	I19862_ERS8208959	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19862_ERS8208959_L1_R1.fastq.gz	NA	NA
I19862	I19862_ERS8208960	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19862_ERS8208960_L1_R1.fastq.gz	NA	NA
I19863	I19863_ERS8208961	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19863_ERS8208961_L1_R1.fastq.gz	NA	NA
I19863	I19863_ERS8208962	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19863_ERS8208962_L1_R1.fastq.gz	NA	NA
I19867	I19867_ERS8208963	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19867_ERS8208963_L1_R1.fastq.gz	NA	NA
I19867	I19867_ERS8208964	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19867_ERS8208964_L1_R1.fastq.gz	NA	NA
I19868	I19868_ERS8208965	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19868_ERS8208965_L1_R1.fastq.gz	NA	NA
I19868	I19868_ERS8208966	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19868_ERS8208966_L1_R1.fastq.gz	NA	NA
I19869	I19869_ERS8208967	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19869_ERS8208967_L1_R1.fastq.gz	NA	NA
I19869	I19869_ERS8208968	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19869_ERS8208968_L1_R1.fastq.gz	NA	NA
I19870	I19870_ERS8208969	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19870_ERS8208969_L1_R1.fastq.gz	NA	NA
I19870	I19870_ERS8208970	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19870_ERS8208970_L1_R1.fastq.gz	NA	NA
I19872	I19872_ERS8208971	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19872_ERS8208971_L1_R1.fastq.gz	NA	NA
I19872	I19872_ERS8208972	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19872_ERS8208972_L1_R1.fastq.gz	NA	NA
I19873	I19873_ERS8208973	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19873_ERS8208973_L1_R1.fastq.gz	NA	NA
I19873	I19873_ERS8208974	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19873_ERS8208974_L1_R1.fastq.gz	NA	NA
I19874	I19874_ERS8208975	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19874_ERS8208975_L1_R1.fastq.gz	NA	NA
I19874	I19874_ERS8208976	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19874_ERS8208976_L1_R1.fastq.gz	NA	NA
I19907	I19907_ERS8208977	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19907_ERS8208977_L1_R1.fastq.gz	NA	NA
I19907	I19907_ERS8208978	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19907_ERS8208978_L1_R1.fastq.gz	NA	NA
I19908	I19908_ERS8208979	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19908_ERS8208979_L1_R1.fastq.gz	NA	NA
I19908	I19908_ERS8208980	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19908_ERS8208980_L1_R1.fastq.gz	NA	NA
I19909	I19909_ERS8208981	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19909_ERS8208981_L1_R1.fastq.gz	NA	NA
I19909	I19909_ERS8208982	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19909_ERS8208982_L1_R1.fastq.gz	NA	NA
I19910	I19910_ERS8208983	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19910_ERS8208983_L1_R1.fastq.gz	NA	NA
I19910	I19910_ERS8208984	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19910_ERS8208984_L1_R1.fastq.gz	NA	NA
I19911	I19911_ERS8208985	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19911_ERS8208985_L1_R1.fastq.gz	NA	NA
I19911	I19911_ERS8208986	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19911_ERS8208986_L1_R1.fastq.gz	NA	NA
I19912	I19912_ERS8208987	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19912_ERS8208987_L1_R1.fastq.gz	NA	NA
I19912	I19912_ERS8208988	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19912_ERS8208988_L1_R1.fastq.gz	NA	NA
I19913	I19913_ERS8208989	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19913_ERS8208989_L1_R1.fastq.gz	NA	NA
I19913	I19913_ERS8208990	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19913_ERS8208990_L1_R1.fastq.gz	NA	NA
I19914	I19914_ERS8208991	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19914_ERS8208991_L1_R1.fastq.gz	NA	NA
I19914	I19914_ERS8208992	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19914_ERS8208992_L1_R1.fastq.gz	NA	NA
I19915	I19915_ERS8208993	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19915_ERS8208993_L1_R1.fastq.gz	NA	NA
I19915	I19915_ERS8208994	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19915_ERS8208994_L1_R1.fastq.gz	NA	NA
I19916	I19916_ERS8208995	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19916_ERS8208995_L1_R1.fastq.gz	NA	NA
I19916	I19916_ERS8208996	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19916_ERS8208996_L1_R1.fastq.gz	NA	NA
I19917	I19917_ERS8208997	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19917_ERS8208997_L1_R1.fastq.gz	NA	NA
I19917	I19917_ERS8208998	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19917_ERS8208998_L1_R1.fastq.gz	NA	NA
I19918	I19918_ERS8208999	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19918_ERS8208999_L1_R1.fastq.gz	NA	NA
I19918	I19918_ERS8209000	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19918_ERS8209000_L1_R1.fastq.gz	NA	NA
I19987	I19987_ERS8209001	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19987_ERS8209001_L1_R1.fastq.gz	NA	NA
I19987	I19987_ERS8209002	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19987_ERS8209002_L1_R1.fastq.gz	NA	NA
I19988	I19988_ERS8209003	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19988_ERS8209003_L1_R1.fastq.gz	NA	NA
I19988	I19988_ERS8209004	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19988_ERS8209004_L1_R1.fastq.gz	NA	NA
I19989	I19989_ERS8209005	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19989_ERS8209005_L1_R1.fastq.gz	NA	NA
I19989	I19989_ERS8209006	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19989_ERS8209006_L1_R1.fastq.gz	NA	NA
I19990	I19990_ERS8209007	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19990_ERS8209007_L1_R1.fastq.gz	NA	NA
I19990	I19990_ERS8209008	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19990_ERS8209008_L1_R1.fastq.gz	NA	NA
I19991	I19991_ERS8209009	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I19991_ERS8209009_L1_R1.fastq.gz	NA	NA
I19991	I19991_ERS8209010	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I19991_ERS8209010_L1_R1.fastq.gz	NA	NA
I20057	I20057_ERS8209011	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20057_ERS8209011_L1_R1.fastq.gz	NA	NA
I20057	I20057_ERS8209012	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20057_ERS8209012_L1_R1.fastq.gz	NA	NA
I20058	I20058_ERS8209013	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20058_ERS8209013_L1_R1.fastq.gz	NA	NA
I20058	I20058_ERS8209014	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20058_ERS8209014_L1_R1.fastq.gz	NA	NA
I20062	I20062_ERS8209015	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20062_ERS8209015_L1_R1.fastq.gz	NA	NA
I20062	I20062_ERS8209016	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20062_ERS8209016_L1_R1.fastq.gz	NA	NA
I20063	I20063_ERS8209017	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20063_ERS8209017_L1_R1.fastq.gz	NA	NA
I20063	I20063_ERS8209018	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20063_ERS8209018_L1_R1.fastq.gz	NA	NA
I20503	I20503_ERS8209019	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20503_ERS8209019_L1_R1.fastq.gz	NA	NA
I20503	I20503_ERS8209020	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20503_ERS8209020_L1_R1.fastq.gz	NA	NA
I20504	I20504_ERS8209021	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20504_ERS8209021_L1_R1.fastq.gz	NA	NA
I20504	I20504_ERS8209022	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20504_ERS8209022_L1_R1.fastq.gz	NA	NA
I20505	I20505_ERS8209023	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20505_ERS8209023_L1_R1.fastq.gz	NA	NA
I20505	I20505_ERS8209024	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20505_ERS8209024_L1_R1.fastq.gz	NA	NA
I20507	I20507_ERS8209025	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20507_ERS8209025_L1_R1.fastq.gz	NA	NA
I20507	I20507_ERS8209026	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20507_ERS8209026_L1_R1.fastq.gz	NA	NA
I20509	I20509_ERS8209027	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20509_ERS8209027_L1_R1.fastq.gz	NA	NA
I20509	I20509_ERS8209028	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20509_ERS8209028_L1_R1.fastq.gz	NA	NA
I20510	I20510_ERS8209029	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20510_ERS8209029_L1_R1.fastq.gz	NA	NA
I20510	I20510_ERS8209030	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20510_ERS8209030_L1_R1.fastq.gz	NA	NA
I20511	I20511_ERS8209031	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20511_ERS8209031_L1_R1.fastq.gz	NA	NA
I20511	I20511_ERS8209032	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20511_ERS8209032_L1_R1.fastq.gz	NA	NA
I20513	I20513_ERS8209033	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20513_ERS8209033_L1_R1.fastq.gz	NA	NA
I20513	I20513_ERS8209034	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20513_ERS8209034_L1_R1.fastq.gz	NA	NA
I20515	I20515_ERS8209035	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20515_ERS8209035_L1_R1.fastq.gz	NA	NA
I20515	I20515_ERS8209036	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20515_ERS8209036_L1_R1.fastq.gz	NA	NA
I20516	I20516_ERS8209037	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20516_ERS8209037_L1_R1.fastq.gz	NA	NA
I20516	I20516_ERS8209038	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20516_ERS8209038_L1_R1.fastq.gz	NA	NA
I20517	I20517_ERS8209039	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20517_ERS8209039_L1_R1.fastq.gz	NA	NA
I20517	I20517_ERS8209040	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20517_ERS8209040_L1_R1.fastq.gz	NA	NA
I20518	I20518_ERS8209041	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20518_ERS8209041_L1_R1.fastq.gz	NA	NA
I20518	I20518_ERS8209042	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20518_ERS8209042_L1_R1.fastq.gz	NA	NA
I20519	I20519_ERS8209043	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20519_ERS8209043_L1_R1.fastq.gz	NA	NA
I20519	I20519_ERS8209044	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20519_ERS8209044_L1_R1.fastq.gz	NA	NA
I20520	I20520_ERS8209045	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20520_ERS8209045_L1_R1.fastq.gz	NA	NA
I20520	I20520_ERS8209046	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20520_ERS8209046_L1_R1.fastq.gz	NA	NA
I20521	I20521_ERS8209047	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20521_ERS8209047_L1_R1.fastq.gz	NA	NA
I20521	I20521_ERS8209048	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20521_ERS8209048_L1_R1.fastq.gz	NA	NA
I20522	I20522_ERS8209049	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20522_ERS8209049_L1_R1.fastq.gz	NA	NA
I20522	I20522_ERS8209050	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20522_ERS8209050_L1_R1.fastq.gz	NA	NA
I20523	I20523_ERS8209051	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20523_ERS8209051_L1_R1.fastq.gz	NA	NA
I20523	I20523_ERS8209052	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20523_ERS8209052_L1_R1.fastq.gz	NA	NA
I20525	I20525_ERS8209053	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20525_ERS8209053_L1_R1.fastq.gz	NA	NA
I20525	I20525_ERS8209054	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20525_ERS8209054_L1_R1.fastq.gz	NA	NA
I20526	I20526_ERS8209055	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20526_ERS8209055_L1_R1.fastq.gz	NA	NA
I20526	I20526_ERS8209056	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20526_ERS8209056_L1_R1.fastq.gz	NA	NA
I20582	I20582_ERS8209057	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20582_ERS8209057_L1_R1.fastq.gz	NA	NA
I20582	I20582_ERS8209058	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20582_ERS8209058_L1_R1.fastq.gz	NA	NA
I20583	I20583_ERS8209059	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20583_ERS8209059_L1_R1.fastq.gz	NA	NA
I20583	I20583_ERS8209060	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20583_ERS8209060_L1_R1.fastq.gz	NA	NA
I20584	I20584_ERS8209061	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20584_ERS8209061_L1_R1.fastq.gz	NA	NA
I20584	I20584_ERS8209062	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20584_ERS8209062_L1_R1.fastq.gz	NA	NA
I20585	I20585_ERS8209063	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20585_ERS8209063_L1_R1.fastq.gz	NA	NA
I20585	I20585_ERS8209064	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20585_ERS8209064_L1_R1.fastq.gz	NA	NA
I20586	I20586_ERS8209065	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20586_ERS8209065_L1_R1.fastq.gz	NA	NA
I20586	I20586_ERS8209066	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20586_ERS8209066_L1_R1.fastq.gz	NA	NA
I20587	I20587_ERS8209067	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20587_ERS8209067_L1_R1.fastq.gz	NA	NA
